Homo_sapiens_mt_tRNA-Ala-TGC-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0.43164795310922,0
Homo_sapiens_mt_tRNA-Asn-GTT-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,3.45318362487376,0,0,0,0
Homo_sapiens_mt_tRNA-Gln-TTG-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957,1.61867982415957
Homo_sapiens_mt_tRNA-Glu-TTC-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.43164795310922,0.43164795310922,0.863295906218439,0.863295906218439,1.29494385932766,1.29494385932766,10.251638886344,14.1364704643269,14.1364704643269,14.8918543822681,16.5105342064276,22.5536055499567,28.7045888817631,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,30.9707406355865,29.8916207528135,29.8916207528135,29.8916207528135,29.8916207528135,29.8916207528135,29.8916207528135,16.294710229873,13.2731745581085,13.2731745581085,11.2228467808397,11.2228467808397,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439,8.63295906218439
Homo_sapiens_mt_tRNA-His-GTG-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0,0,0
Homo_sapiens_mt_tRNA-Met-CAT-1	10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,10.1437268980667,6.15098333180638,3.66900760142837,3.66900760142837,3.66900760142837,3.66900760142837,3.77691958970567,3.77691958970567,3.77691958970567,1.40285584760496,0.43164795310922,0.43164795310922,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305,0.107911988277305
Homo_sapiens_mt_tRNA-Phe-GAA-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,1.29494385932766,0,0,0,0,0,0,0
Homo_sapiens_mt_tRNA-Pro-TGG-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43164795310922,0.43164795310922,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,2.2661517538234,0,0,0
Homo_sapiens_mt_tRNA-Ser-GCT-1	25.5751412217213,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.4599727997042,29.7837087645362,29.9995327410908,29.9995327410908,29.9995327410908,29.9995327410908,29.9995327410908,29.9995327410908,29.9995327410908,26.1147011631078,22.2298695851248,22.2298695851248,22.2298695851248,18.4529499954191,6.04307134352907,6.04307134352907,3.45318362487376,1.51076783588227,1.51076783588227,1.51076783588227,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.83450380071418,1.61867982415957,1.61867982415957,1.61867982415957,0.971207894495744,0.971207894495744,0.971207894495744,0.863295906218439,0.863295906218439,0.863295906218439,0.863295906218439,0.863295906218439,0.863295906218439,0.863295906218439,0.863295906218439,0.647471929663829,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915,0.323735964831915
Homo_sapiens_mt_tRNA-Ser-TGA-1	54.6034660683163,54.6034660683163,54.6034660683163,54.6034660683163,54.6034660683163,56.3300578807532,56.3300578807532,56.3300578807532,56.3300578807532,56.3300578807532,56.3300578807532,56.3300578807532,58.9199455994085,58.9199455994085,58.9199455994085,58.9199455994085,56.7617058338624,46.2942429709638,46.2942429709638,46.2942429709638,46.2942429709638,46.2942429709638,46.2942429709638,38.4166678267205,35.7188681197879,35.7188681197879,25.5751412217213,17.8054780657553,1.72659181243688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
