Mus_musculus_mt_tRNA-Ala-TGC-1	0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.533920646043982,0.533920646043982,0.667400807554977,0.667400807554977,0.934361130576968,1.33480161510995,1.46828177662095,1.53502185737645,1.66850201888744,2.00220242266493,2.00220242266493,2.06894250342043,2.20242266493142,2.06894250342043,2.13568258417593,2.13568258417593,2.20242266493142,2.20242266493142,2.20242266493142,2.20242266493142,2.20242266493142,2.20242266493142,2.20242266493142,2.26916274568692,2.9365635532419,3.33700403777488,4.33810524910735,5.53942670270631,8.6094704174592,11.3458137284346,16.2178396235859,23.0253278606467,23.8929489104682,24.0264290719792,24.0264290719792,24.0264290719792,24.0264290719792,24.0264290719792,24.0931691527347,23.4925084259352,23.4925084259352,23.2922881836687,22.4914072146027,22.1577068108252,21.8240064070477,21.1566055994928,20.3557246304268,19.3546234190943,12.2134347782561,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986,0.400440484532986
Mus_musculus_mt_tRNA-Arg-TCG-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0500550605666233,0.0500550605666233,0.0500550605666233,0.0834251009443721,0.0834251009443721,0.116795141322121,0.317015383588614,0.433810524910735,0.634030767177228,0.834251009443721,0.951046150765842,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.367070444155237,0.233590282644242,0.216905262455368,0.116795141322121,0.0667400807554977,0.0333700403777489,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744
Mus_musculus_mt_tRNA-Arg-TCG-2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0500550605666233,0.0500550605666233,0.0500550605666233,0.0834251009443721,0.0834251009443721,0.116795141322121,0.283645343210865,0.400440484532986,0.600660726799479,0.800880969065972,0.917676110388093,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.333700403777488,0.200220242266493,0.183535222077619,0.0834251009443721,0.0333700403777489,0.0333700403777489,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744
Mus_musculus_mt_tRNA-Arg-TCG-3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0500550605666233,0.0500550605666233,0.0500550605666233,0.0834251009443721,0.0834251009443721,0.116795141322121,0.317015383588614,0.433810524910735,0.634030767177228,0.834251009443721,0.951046150765842,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,1.01778623152134,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.967731170954716,0.367070444155237,0.233590282644242,0.216905262455368,0.116795141322121,0.0667400807554977,0.0333700403777489,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744
Mus_musculus_mt_tRNA-Arg-TCG-4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0500550605666233,0.0500550605666233,0.0500550605666233,0.0834251009443721,0.0834251009443721,0.116795141322121,0.283645343210865,0.400440484532986,0.600660726799479,0.800880969065972,0.917676110388093,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.984416191143591,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.934361130576968,0.333700403777488,0.200220242266493,0.183535222077619,0.0834251009443721,0.0333700403777489,0.0333700403777489,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744,0.0166850201888744
Mus_musculus_mt_tRNA-Asn-GTT-1	0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.133480161510995,0.133480161510995,0.266960323021991,0.400440484532986,0.467180565288484,0.467180565288484,0.467180565288484,0.467180565288484,0.467180565288484,0.533920646043982,0.533920646043982,0.734140888310475,0.734140888310475,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,1.00110121133247,0.86762104982147,0.86762104982147,0.86762104982147,0.86762104982147,0.934361130576968,0.600660726799479,0.600660726799479,0.533920646043982,0.533920646043982,0.667400807554977,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,0.800880969065973,0.86762104982147,0.934361130576968,1.46828177662095,2.00220242266493,2.33590282644242,3.0033036339974,3.13678379550839,3.20352387626389,3.27026395701939,3.20352387626389,3.13678379550839,3.0033036339974,2.8030833917309,2.53612306870891,2.53612306870891,2.53612306870891,2.53612306870891,2.53612306870891,2.53612306870891,2.40264290719792,2.40264290719792,2.40264290719792,2.40264290719792,1.86872226115394
Mus_musculus_mt_tRNA-Asp-GTC-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11123346792583,0.11123346792583,0.133480161510995,0.133480161510995,0.133480161510995,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Asp-GTC-2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11123346792583,0.11123346792583,0.133480161510995,0.133480161510995,0.133480161510995,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Asp-GTC-3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11123346792583,0.11123346792583,0.133480161510995,0.133480161510995,0.133480161510995,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.155726855096161,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0.0222466935851659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Cys-GCA-1	0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0667400807554977,0.0889867743406636,0.244713629436825,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.333700403777489,0.355947097362654,0.37819379094782,0.400440484532986,0.511673952458816,0.645154113969811,0.667400807554977,1.15682806642863,1.20132145359896,1.17907476001379,1.17907476001379,1.17907476001379,1.31255492152479,1.40154169586545,2.35814952002759,3.42599081211555,3.69295113513754,4.98325936307717,5.5505500494989,5.75077029176539,5.75077029176539,5.75077029176539,5.75077029176539,5.72852359818022,5.72852359818022,5.72852359818022,5.72852359818022,5.68403021100989,5.68403021100989,5.63953682383956,5.88425045327638,5.8731271064838,5.9398671872393,5.71740025138764,4.71629904005517,4.68292899967742,0.745264235103058,0.745264235103058,0.745264235103058,0.478303912081067,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569,0.411563831325569
