length	RPM
0	0
1	0.227403277426996
2	0.227403277426996
3	0.227403277426996
4	0.227403277426996
5	0.227403277426996
6	0.284254096783744
7	0.341104916140493
8	0.568508193567489
9	1.70552458070247
10	1.76237540005922
11	2.4445852323402
12	2.8993917871942
13	2.95624260655094
14	2.95624260655094
15	3.12679506462119
16	3.12679506462119
17	3.18364588397794
18	3.75215407754543
19	4.03640817432917
20	4.15010981304267
21	5.05972292275065
22	6.36729176795586
23	7.27690487766384
24	9.15298191643655
25	18.1922621941597
26	22.2286703684889
27	22.5697752846294
28	22.5697752846294
29	22.5697752846294
30	22.4560736459159
31	22.2855211878457
32	21.9444162717052
33	21.7738638136349
34	21.7738638136349
35	21.8307146329917
36	21.8307146329917
37	22.0581179104187
38	21.8875654523484
39	21.7738638136349
40	21.7738638136349
41	20.2957425103594
42	20.3525933297162
43	20.4094441490729
44	19.7840851361487
45	9.5509376519338
46	8.92557863900956
47	3.86585571625893
48	3.86585571625893
49	3.92270653561568
50	3.97955735497243
51	4.20696063239942
52	4.8891704646804
53	5.62823111631813
54	6.13988849052887
55	6.02618685181537
56	6.42414258731261
57	6.70839668409636
58	7.04950160023685
59	8.18651798737183
60	9.94889338743103
61	10.4605507616418
62	10.5174015809985
63	9.83519174871754
64	9.94889338743103
65	9.72149011000404
66	9.60778847129054
67	9.5509376519338
68	9.4372360132203
69	8.18651798737183
70	8.12966716801508
71	8.12966716801508
72	8.01596552930158
73	8.07281634865833
74	7.73171143251784
75	8.35707044544207
76	9.77834092936079
77	10.9722081358525
78	11.7112687874902
79	11.1427605939228
80	9.60778847129054
81	7.67486061316108
82	6.93579996152335
83	6.8789491421666
84	6.82209832280985
85	6.82209832280985
86	6.76524750345311
87	6.76524750345311
88	6.76524750345311
89	6.76524750345311
90	6.76524750345311
91	6.48099340666936
92	5.1165737421074
93	1.87607703877271
94	0.682209832280987
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
