length	RPM
0	0
1	0.323469403433466
2	0.323469403433466
3	0.323469403433466
4	0.485204105150199
5	0.485204105150199
6	0.566071456008565
7	0.566071456008565
8	0.646938806866932
9	2.02168377145916
10	2.34515317489263
11	2.91122463090119
12	3.15382668347629
13	3.31556138519302
14	3.39642873605139
15	3.96250019205996
16	4.36683694635179
17	5.01377575321872
18	6.63112277038606
19	6.95459217381953
20	7.60153098068646
21	9.13801064699542
22	10.9979597167378
23	12.2918373304717
24	16.1734701716733
25	33.1556138519302
26	44.1535735686684
27	44.8813797263937
28	44.8813797263937
29	44.962247077252
30	44.962247077252
31	45.0431144281104
32	43.6683694635181
33	43.425767410943
34	43.2640327092263
35	43.425767410943
36	42.8596959549345
37	42.536226551501
38	42.0510224463508
39	41.8084203937757
40	41.2423489377671
41	38.0076549034324
42	37.037246693132
43	37.1989813948487
44	36.5520425879818
45	10.7553576641627
46	8.97627594527868
47	4.52857164806852
48	4.44770429721016
49	4.93290840236036
50	5.57984720922729
51	6.22678601609423
52	7.27806157725299
53	7.68239833154483
54	8.08673508583666
55	7.92500038411993
56	8.16760243669503
57	8.32933713841176
58	8.81454124356195
59	9.21887799785378
60	9.8658168047207
61	10.593622962446
62	10.7553576641627
63	10.2701535590125
64	10.9979597167378
65	11.0788270675962
66	10.8362250150211
67	10.7553576641627
68	10.1892862081542
69	8.08673508583666
70	7.92500038411993
71	7.68239833154483
72	8.08673508583666
73	8.32933713841176
74	8.41020448927012
75	9.54234740128724
76	12.0492352778966
77	13.7474496459223
78	15.5265313648063
79	15.3647966630896
80	13.8283169967806
81	12.2918373304717
82	11.6448985236048
83	10.9979597167378
84	10.9170923658795
85	10.8362250150211
86	10.6744903133044
87	10.6744903133044
88	10.593622962446
89	10.593622962446
90	10.593622962446
91	9.94668415557907
92	7.19719422639462
93	2.91122463090119
94	0.646938806866932
95	0.0808673508583665
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0.0808673508583665
146	0.0808673508583665
147	0.0808673508583665
148	0.0808673508583665
149	0.0808673508583665
150	0.0808673508583665
151	0.0808673508583665
152	0.0808673508583665
153	0.0808673508583665
154	0.0808673508583665
155	0.0808673508583665
156	0.0808673508583665
157	0.0808673508583665
158	0.0808673508583665
159	0.0808673508583665
160	0.0808673508583665
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
