length	RPM
0	0
1	11.8129942937231
2	12.2134347782561
3	12.6138752627891
4	13.0810558280775
5	14.0154169586545
6	14.1488971201655
7	14.1488971201655
8	14.349117362432
9	14.6828177662095
10	15.550438816031
11	20.8896452764708
12	21.9574865685587
13	26.4290719791771
14	27.8306136750425
15	30.5002169052624
16	33.4367804585044
17	35.4389828811694
18	38.7759869189445
19	40.3777488570765
20	45.1830346714725
21	48.1863383054699
22	55.7279674308413
23	64.0704775252785
24	75.0158507691791
25	86.9623252244132
26	105.849768078219
27	127.740514566022
28	140.087429505789
29	143.758133947342
30	190.476190476189
31	206.293589615242
32	285.447325391262
33	342.042913871922
34	369.539827143187
35	404.711849701334
36	437.014048786994
37	475.456335302161
38	509.693996729731
39	514.29906230186
40	515.033203190171
41	515.834084159236
42	501.218006473782
43	466.980345046213
44	438.749290886637
45	436.279907898684
46	431.74158240731
47	428.271098208024
48	413.254580038037
49	407.648413254575
50	395.034537991787
51	394.300397103476
52	371.942470050384
53	356.258551072842
54	342.443354356454
55	346.514499282539
56	356.258551072842
57	309.540494543995
58	297.860980411783
59	279.240497881
60	254.680148162977
61	233.657022724995
62	271.431908432607
63	313.678379550837
64	315.680581973502
65	310.608335836084
66	308.806353655686
67	302.66626622618
68	298.528381219339
69	297.660760169518
70	293.189174758899
71	306.203490506221
72	311.008776320617
73	302.199085660891
74	288.450629025259
75	293.456135081921
76	301.932125337869
77	343.377715487031
78	383.088063536552
79	446.224179931252
80	496.412720659386
81	392.031234357789
82	568.825708279101
83	618.146627957414
84	663.129442386617
85	721.393532886166
86	732.472386291579
87	741.749257516593
88	747.355424300055
89	760.16951980511
90	872.159375312835
91	877.632061934786
92	880.034704841984
93	872.69329595888
94	877.698802015542
95	889.578536390021
96	976.00694096839
97	1059.89922247811
98	1158.07388126949
99	1376.11372509771
100	1522.80842259829
101	2423.46581239378
102	3613.04101177978
103	5653.95268128254
104	8260.88697567376
105	10688.4239329932
106	12441.5523742786
107	13181.165949211
108	13180.0313678382
109	13170.0870958056
110	13168.4185937867
111	13164.4809290222
112	13163.9470083761
113	13162.612206761
114	13162.1450261957
115	13160.9437047421
116	13160.0760836923
117	13159.87586345
118	13151.8670537594
119	13067.8412920882
120	12132.0118797345
121	7743.51786965657
