length	RPM
0	0
1	0.400440484532986
2	0.400440484532986
3	0.467180565288484
4	0.467180565288484
5	0.467180565288484
6	0.467180565288484
7	0.600660726799479
8	0.667400807554977
9	1.73524209964294
10	1.86872226115394
11	2.13568258417593
12	2.53612306870891
13	2.60286314946441
14	2.8698234724864
15	3.20352387626389
16	3.73744452230787
17	4.60506557212934
18	5.8731271064838
19	6.60726799479427
20	7.14118864083825
21	8.27577001368171
22	10.6784129208796
23	11.9464744552341
24	15.7506590582974
25	26.6960323021991
26	32.0352387626389
27	32.9695998932159
28	32.9695998932159
29	32.9695998932159
30	32.9028598124604
31	32.9695998932159
32	32.5024193279274
33	32.2354590049054
34	32.1019788433944
35	32.8361197317049
36	32.7026395701939
37	32.9028598124604
38	32.3021990856609
39	31.9684986818834
40	31.7682784396169
41	29.5658557746855
42	29.0319351286415
43	28.965195047886
44	28.7649748056195
45	13.014315747322
46	12.6806153435446
47	8.34251009443721
48	8.34251009443721
49	8.74295057897019
50	9.07665098274768
51	10.0777521940801
52	11.2123335669236
53	11.8129942937231
54	12.0799546167451
55	12.0132145359896
56	12.4136550205226
57	13.014315747322
58	13.147795908833
59	14.0154169586545
60	14.349117362432
61	14.883038008476
62	14.883038008476
63	13.6149764741215
64	13.014315747322
65	12.3469149397671
66	11.6127740514566
67	11.5460339707011
68	10.9453732439016
69	9.00991090199219
70	8.4759902559482
71	8.34251009443721
72	8.34251009443721
73	8.20902993292621
74	7.94206960990422
75	9.61057162879166
76	12.6806153435446
77	14.6828177662095
78	15.9508793005639
79	15.683918977542
80	14.482597523943
81	13.147795908833
82	12.4136550205226
83	11.9464744552341
84	11.8129942937231
85	11.8129942937231
86	11.7462542129676
87	11.7462542129676
88	11.7462542129676
89	11.6795141322121
90	11.6795141322121
91	11.0788534054126
92	9.14339106350318
93	5.07224613741783
94	0.86762104982147
95	0.133480161510995
96	0.0667400807554977
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
