length	RPM
0	0
1	0.571961230751896
2	0.643456384595883
3	1.28691276919177
4	1.57289338456771
5	1.6443885384117
6	1.93036915378765
7	11.8681955381018
8	12.1541761534778
9	15.0139823072373
10	17.7307981533088
11	19.5181769994084
12	21.0195752301322
13	26.5247020761192
14	27.382643922247
15	27.8831099991549
16	34.4606641528018
17	35.4615963066177
18	181.168719840662
19	182.598622917542
20	184.600487225174
21	186.387866071273
22	210.124257147477
23	222.993384839395
24	227.283094070034
25	236.005502839
26	265.17552560735
27	266.676923838074
28	266.819914145762
29	267.105894761139
30	267.391875376515
31	267.391875376515
32	267.320380222671
33	267.248885068827
34	267.320380222671
35	269.179254222615
36	273.969429530163
37	275.756808376263
38	277.401196914675
39	277.472692068519
40	278.402129068491
41	275.399332607043
42	276.328769607015
43	276.972225991611
44	271.109623376403
45	75.8563582284699
46	75.2843969977181
47	60.0559292289497
48	60.1274243827936
49	59.8414437674177
50	59.4839679981978
51	52.191462306111
52	53.6213653829908
53	54.2648217675867
54	54.9082781521826
55	53.6928605368348
56	56.5526666905943
57	57.0531327675022
58	57.6965891520981
59	59.2694825366658
60	45.3994226909322
61	45.0419469217123
62	44.4699856909604
63	41.8246649987328
64	41.5386843833569
65	40.1087813064771
66	37.8924315373134
67	36.8914993834975
68	31.5293628451983
69	28.7410518452828
70	28.5265663837508
71	27.525634229935
72	25.8812456915233
73	24.7373232300195
74	23.3789153069837
75	23.2359249992958
76	23.8793813838917
77	24.0223716915796
78	23.5934007685157
79	23.5934007685157
80	21.0195752301322
81	18.7317303071246
82	16.443885384117
83	14.7994968457053
84	12.3686616150097
85	11.9396906919458
86	9.15137969203033
87	9.15137969203033
88	8.57941846127844
89	8.50792330743445
90	8.36493299974648
91	7.00652507671072
92	5.79110746136295
93	2.00186430763164
94	0.500466076907909
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0.142990307687974
146	0.142990307687974
147	0.142990307687974
148	0.142990307687974
149	0.142990307687974
150	0.142990307687974
151	0.142990307687974
152	0.142990307687974
153	0.142990307687974
154	0.142990307687974
155	0.142990307687974
156	0.142990307687974
157	0.142990307687974
158	0.142990307687974
159	0.142990307687974
160	0.142990307687974
161	0.142990307687974
162	0.142990307687974
163	0.142990307687974
164	0.142990307687974
165	0.142990307687974
166	0.142990307687974
167	0.142990307687974
168	0.142990307687974
169	0.142990307687974
170	0.142990307687974
171	0.142990307687974
172	0.142990307687974
173	0
174	0
