length	RPM
0	0
1	2058.11336235305
2	2101.26313424482
3	2107.8578292902
4	2116.89710956793
5	2120.53556200676
6	2123.66235707138
7	2124.79937345851
8	2131.73517342004
9	2143.10533729139
10	2238.7852662688
11	2250.66708751436
12	2281.59393324444
13	2299.7861954386
14	2301.37801838059
15	2307.51790687112
16	2316.89829206499
17	2324.85740677493
18	2332.02061001388
19	2336.68237720114
20	2340.71878537547
21	2347.59773451763
22	2348.22309353056
23	2334.63574770429
24	2323.77724120716
25	1959.42033994967
26	1674.48403333364
27	1553.33493728441
28	1105.91898894679
29	848.32792644142
30	804.723347994793
31	506.313397191195
32	495.73914479084
33	296.477022945441
34	289.370670525851
35	278.512164028715
36	256.056090382799
37	248.210677311568
38	238.091231466066
39	217.283831581496
40	177.772512128555
41	176.692346560777
42	171.064115444459
43	161.740581069952
44	159.352846656969
45	148.437489340473
46	82.6042405253569
47	77.82877169939
48	77.146561867109
49	64.5256799699098
50	51.2794390597874
51	52.9849636404898
52	53.1555160985601
53	52.1890521694953
54	50.8814833242901
55	51.2794390597874
56	50.8246325049334
57	49.8013177565119
58	45.9354620402529
59	43.1497718917722
60	42.069606323994
61	40.3072309239348
62	38.1468997883785
63	34.1104916140494
64	19.8977867748621
65	16.3730359747437
66	22.5129244652725
67	28.9370670525852
68	35.7591653753951
69	39.2270653561568
70	39.9661260077946
71	42.4675620594916
72	45.2532522079723
73	47.6978374403125
74	49.858168575869
75	52.8712620017767
76	54.0651292082684
77	55.7706537889709
78	59.8639127826567
79	85.6741847706204
80	433.032691040351
81	1557.65559955554
82	3644.59232732248
83	4194.39660132147
84	4195.47676688924
85	4195.59046852796
86	4195.41991606989
87	4194.33975050211
88	4193.8280931279
89	4193.54383903111
90	4182.74218335333
91	4181.49146532749
92	4182.9127358114
93	4173.81660471433
94	4172.85014078526
95	4172.56588668848
96	4170.74666046906
97	4167.73356704315
98	4166.99450639152
99	4164.72047361725
100	4163.64030804947
101	4162.67384412041
102	4132.54290986124
103	4101.84346740877
104	4101.1612575765
105	4100.2516444668
106	4093.14529204723
107	4090.70070681489
108	4088.65407731804
109	4087.4033592922
110	4084.10601176951
111	4083.48065275658
112	4082.68474128559
113	4081.0929183436
114	4080.35385769196
115	4080.2970068726
116	4079.10313966611
117	4078.76203474997
118	4078.53463147254
119	4073.02010199494
120	4043.11657101328
121	4009.29033349602
122	3763.92219715228
123	566.518414890006
124	161.172072876384
125	22.5129244652726
126	19.6135326780784
127	21.4327588974944
128	22.4560736459159
129	23.3088359362671
130	23.0245818394834
131	22.2286703684889
132	21.3759080781377
133	21.5464605362079
134	22.9108802007699
135	27.4589457493098
136	35.8160161947517
137	352.702483289269
138	478.456495706398
139	718.878610766088
140	792.159316916938
141	899.32311140441
142	912.96730805003
143	912.853606411316
144	912.228247398392
145	912.114545759679
146	912.057694940322
147	911.943993301608
148	911.091231011257
149	910.750126095117
150	909.044601514414
151	908.874049056344
152	902.051950733534
153	899.834768778621
154	898.072393378562
155	880.846595113467
156	439.911640182523
157	11.2564622326363
