Mus_musculus_mt_tRNA-Ala-TGC-1	0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.227403277426996,0.284254096783744,0.284254096783744,0.284254096783744,0.284254096783744,0.341104916140493,0.454806554853991,0.625359012924238,0.795911470994484,0.909613109707982,1.02331474842148,1.19386720649173,1.19386720649173,1.30756884520522,1.42127048391872,1.30756884520522,1.30756884520522,1.30756884520522,1.25071802584848,1.25071802584848,1.25071802584848,1.25071802584848,1.25071802584848,1.25071802584848,1.25071802584848,1.47812130327547,1.64867376134572,2.21718195491321,2.7856901484807,3.52475080011843,4.83231964532365,8.12966716801508,10.2899983035715,12.5071802584847,12.9619868133387,12.9619868133387,13.0188376326955,13.0188376326955,13.0188376326955,13.0188376326955,12.9619868133387,12.5071802584847,12.5071802584847,12.450329439128,11.995522884274,11.8249704262038,11.6544179681335,10.2899983035715,9.8920425680743,9.43723601322031,5.28712620017764,0.227403277426996,0.227403277426996,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247
Mus_musculus_mt_tRNA-Arg-TCG-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284254096783744,0.0426381145175617,0.184765162909434,0.213190572587808,0.213190572587808,0.298466801622932,0.497444669371553,0.497444669371553,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.525870079049927,0.525870079049927,0.525870079049927,0.51165737421074,0.51165737421074,0.497444669371553,0.170552458070247,0.113701638713498,0.0994889338743106,0.0426381145175617,0.0284254096783744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Arg-TCG-2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142127048391872,0.156339753231059,0.184765162909434,0.184765162909434,0.270041391944557,0.469019259693178,0.469019259693178,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.497444669371553,0.497444669371553,0.497444669371553,0.483231964532366,0.483231964532366,0.469019259693178,0.142127048391872,0.0852762290351233,0.0710635241959361,0.0426381145175617,0.0284254096783744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Arg-TCG-3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284254096783744,0.0426381145175617,0.184765162909434,0.213190572587808,0.213190572587808,0.298466801622932,0.497444669371553,0.497444669371553,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.525870079049927,0.525870079049927,0.525870079049927,0.51165737421074,0.51165737421074,0.497444669371553,0.170552458070247,0.113701638713498,0.0994889338743106,0.0426381145175617,0.0284254096783744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Arg-TCG-4	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142127048391872,0.156339753231059,0.184765162909434,0.184765162909434,0.270041391944557,0.469019259693178,0.469019259693178,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.540082783889114,0.497444669371553,0.497444669371553,0.497444669371553,0.483231964532366,0.483231964532366,0.469019259693178,0.142127048391872,0.0852762290351233,0.0710635241959361,0.0426381145175617,0.0284254096783744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Asn-GTT-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170552458070247,0.170552458070247,0.341104916140493,0.51165737421074,0.625359012924238,0.625359012924238,0.625359012924238,0.625359012924238,0.625359012924238,0.682209832280987,0.682209832280987,0.682209832280987,0.682209832280987,0.682209832280987,0.682209832280987,0.682209832280987,0.682209832280987,0.625359012924238,0.682209832280987,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.568508193567489,0.454806554853991,0.454806554853991,0.397955735497242,0.51165737421074,0.454806554853991,0.454806554853991,0.454806554853991,0.454806554853991,0.454806554853991,0.454806554853991,0.454806554853991,0.454806554853991,0.568508193567489,0.625359012924238,0.682209832280987,1.02331474842148,1.08016556777823,1.19386720649173,1.19386720649173,1.25071802584848,1.25071802584848,1.13701638713498,1.02331474842148,1.02331474842148,1.02331474842148,0.909613109707982,0.852762290351233,0.852762290351233,0.852762290351233,0.852762290351233,0.852762290351233,0.739060651637735,0.739060651637735,0.739060651637735,0.625359012924238,0.284254096783744
Mus_musculus_mt_tRNA-Asp-GTC-1	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Asp-GTC-3	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0.0284254096783744,0,0,0,0,0,0,0,0,0,0
Mus_musculus_mt_tRNA-Cys-GCA-1	0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.208453004308079,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.284254096783744,0.284254096783744,0.331629779581035,0.331629779581035,0.445331418294533,0.530607647329656,0.568508193567489,0.568508193567489,0.530607647329656,0.549557920448573,0.568508193567489,0.625359012924238,0.956988792505273,1.32651911832414,1.57287266887005,1.91397758501055,2.00872895060513,2.16033113555646,2.16033113555646,2.16033113555646,2.16033113555646,2.21718195491321,2.21718195491321,2.21718195491321,2.21718195491321,2.17928140867537,2.16033113555646,2.12243058931863,2.10348031619971,2.10348031619971,2.06557976996188,1.98977867748621,1.36441966456197,1.3359942548836,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.170552458070247,0.0568508193567489,0.0568508193567489,0.0568508193567489,0.0568508193567489,0.0568508193567489,0
Mus_musculus_mt_tRNA-Cys-GCA-2	0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.189502731189163,0.208453004308079,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.265303823664828,0.284254096783744,0.284254096783744,0.303204369902661,0.303204369902661,0.303204369902661,0.36005518925941,0.341104916140493,0.284254096783744,0.246353550545912,0.265303823664828,0.227403277426996,0.227403277426996,0.416906008616158,0.473756827972907,0.549557920448573,0.720110378518819,0.758010924756652,0.795911470994484,0.795911470994484,0.795911470994484,0.795911470994484,0.795911470994484,0.795911470994484,0.795911470994484,0.795911470994484,0.758010924756652,0.739060651637735,0.701160105399903,0.682209832280987,0.682209832280987,0.644309286043154,0.568508193567489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
