length	RPM
0	0
1	32.4113715810494
2	32.4113715810494
3	32.4113715810494
4	32.4113715810494
5	32.4113715810494
6	32.4113715810494
7	32.4113715810494
8	32.4113715810494
9	32.4113715810494
10	32.4113715810494
11	32.4113715810494
12	33.3646472157862
13	33.3646472157862
14	35.6378429601585
15	38.13102538947
16	38.13102538947
17	41.2841678735992
18	41.2841678735992
19	41.2841678735992
20	79.1952065781299
21	82.9349802220972
22	79.4151932630692
23	83.8882558568339
24	83.8882558568339
25	86.1614516012062
26	82.6416646421781
27	80.6617844777249
28	79.5618510530287
29	79.5618510530287
30	72.3756193450132
31	69.4424635458232
32	67.5359122763497
33	71.0556992353777
34	73.7688683496284
35	86.0147938112466
36	106.766871090516
37	107.940133410192
38	106.986857775455
39	108.820080149949
40	103.907044186306
41	104.420346451164
42	104.420346451164
43	109.846684679665
44	109.846684679665
45	116.006311857964
46	116.959587492701
47	119.306112132053
48	129.278841849299
49	129.278841849299
50	93.5676699941609
51	96.6474835833104
52	122.385925721203
53	230.619374711313
54	230.986019186212
55	231.57265034605
56	239.492171003863
57	250.198189670906
58	251.078136410663
59	253.351332155035
60	281.28964114232
61	276.743249653576
62	355.205167281908
63	406.095420397854
64	419.587937074128
65	442.979854572668
66	469.598243450317
67	598.217125244802
68	608.923143911845
69	629.895207876054
70	658.273490233218
71	787.552332082517
72	814.684023225024
73	819.523730293688
74	819.303743608748
75	835.436100504293
76	856.334835573522
77	852.008430769717
78	854.281626514089
79	860.294595902428
80	865.280960761051
81	866.967525345586
82	831.476340175387
83	792.538696941139
84	790.118843406807
85	798.551666329478
86	755.654262766325
87	342.445939555431
88	349.045540103609
89	312.014448138835
90	298.668589252521
91	303.434967426205
92	303.434967426205
93	300.208496047096
94	273.516778274467
95	270.070320210418
96	271.096924740135
97	263.177404082322
98	248.071651716494
99	219.91335604427
100	190.801784737309
101	183.322237449374
102	185.375446508807
103	178.115885905812
104	171.882929832534
105	171.882929832534
106	171.882929832534
107	109.846684679665
108	41.1375100836397
109	40.7708656087409
110	40.7708656087409
111	33.1446605308469
112	33.1446605308469
113	31.5314248412924
114	31.5314248412924
115	31.5314248412924
116	31.3847670513329
117	30.2115047316569
118	18.185565954978
119	17.9655792700387
120	15.839041315626
121	7.62620507789399
122	0
123	0
