length	RPM
0	0
1	78.7532317279949
2	78.8369227287685
3	108.881992006505
4	108.881992006505
5	108.881992006505
6	108.881992006505
7	111.643795032035
8	111.643795032035
9	111.643795032035
10	111.643795032035
11	111.643795032035
12	111.643795032035
13	111.643795032035
14	111.643795032035
15	111.643795032035
16	102.605166948482
17	79.1716867318631
18	79.0879957310895
19	60.0064475546996
20	44.1051574077081
21	44.1051574077081
22	44.2725394092554
23	45.6952864224072
24	49.8798364610892
25	57.1609535283959
26	57.1609535283959
27	57.1609535283959
28	57.1609535283959
29	57.1609535283959
30	57.2446445291695
31	57.2446445291695
32	39.7532253674788
33	37.8283323496851
34	37.8283323496851
35	37.8283323496851
36	21.8433512019199
37	21.8433512019199
38	21.8433512019199
39	19.9184581841262
40	19.9184581841262
41	19.751076182579
42	12.4699591152723
43	12.4699591152723
44	12.4699591152723
45	12.302577113725
46	12.302577113725
47	12.3862681144987
48	17.9098741655589
49	17.9935651663325
50	17.9935651663325
51	17.9935651663325
52	145.957105349227
53	163.783288514012
54	166.71247354109
55	166.71247354109
56	207.637372919399
57	238.351970203325
58	241.866992235818
59	241.783301235044
60	231.321926138339
61	231.321926138339
62	250.068710311634
63	248.562272297709
64	251.826221327881
65	256.094462367336
66	262.036523422265
67	262.036523422265
68	262.036523422265
69	262.036523422265
70	262.036523422265
71	262.036523422265
72	260.864849411434
73	260.948540412207
74	260.948540412207
75	267.894893476419
76	236.510768186305
77	98.0858529067057
78	118.590148096247
79	130.474270206104
80	169.809040569714
81	209.897029940288
82	186.630931725216
83	163.699597513239
84	163.699597513239
85	163.699597513239
86	165.038653525617
87	165.038653525617
88	165.038653525617
89	165.206035527164
90	165.206035527164
91	158.343373463726
92	158.343373463726
93	158.343373463726
94	158.343373463726
95	155.497879437422
96	100.847655932236
97	100.847655932236
98	104.195295963181
99	94.4034488726655
100	77.4978667163903
101	69.2961486405736
102	9.20601008510036
103	9.20601008510036
104	22.5965702088827
105	106.036497980201
106	123.527917141892
107	133.319764232408
108	159.180283471462
109	235.171712173927
110	238.268279202551
111	254.420642351864
112	270.907769504271
113	521.562316821324
114	637.80911689591
115	666.012984156626
116	681.328437298202
117	693.045177406512
118	699.322002464535
119	699.322002464535
120	703.590243503991
121	703.590243503991
122	703.590243503991
123	703.590243503991
124	703.590243503991
125	703.590243503991
126	707.02157453571
127	700.493676475366
128	700.995822480008
129	422.806935908426
130	359.787612325876
131	298.693181761119
132	270.489314500402
133	96.2446508896856
134	78.7532317279949
135	72.5600976707456
136	80.9291977481095
137	78.0000127210321
138	101.851947941519
139	104.027913961634
140	104.027913961634
141	106.622334985617
142	106.371261983296
143	115.075126063755
144	115.075126063755
145	138.927061284241
146	170.980714580545
147	162.025777497766
148	175.91848362619
149	173.324062602207
150	173.324062602207
151	173.324062602207
152	190.982863765445
153	203.620204882265
154	203.620204882265
155	203.620204882265
156	199.351963842809
157	193.493593788654
158	193.493593788654
159	188.723206744557
160	188.723206744557
161	182.195308684213
162	192.740374781692
163	192.656683780918
164	182.948527691176
165	179.517196659457
166	154.409896427365
167	144.366976334528
168	124.281136148855
169	116.916328080775
170	90.3025898347572
171	90.3025898347572
172	90.3025898347572
173	90.3025898347572
174	82.1845627597141
175	82.1845627597141
176	80.3433607426941
177	80.3433607426941
178	43.2682473999717
179	43.2682473999717
180	9.54077408819491
181	5.77467905338113
182	5.77467905338113
183	5.77467905338113
184	5.77467905338113
185	5.77467905338113
186	5.77467905338113
187	5.77467905338113
188	5.77467905338113
189	5.77467905338113
190	5.77467905338113
191	5.77467905338113
192	5.77467905338113
193	12.8047231183669
194	12.8047231183669
195	12.7210321175932
196	12.7210321175932
197	12.7210321175932
198	12.7210321175932
199	12.7210321175932
200	12.7210321175932
201	12.7210321175932
202	12.7210321175932
203	12.7210321175932
204	12.7210321175932
205	12.7210321175932
206	12.7210321175932
207	12.7210321175932
208	21.0901321949572
209	21.0901321949572
210	21.0901321949572
211	21.0901321949572
212	28.8733952669057
213	53.3111674928084
214	46.2811234278227
215	46.2811234278227
216	40.5901353752152
217	40.5901353752152
218	40.5901353752152
219	40.5901353752152
220	40.5901353752152
221	40.5901353752152
222	40.5901353752152
223	40.5901353752152
224	40.5901353752152
225	40.5901353752152
226	40.5901353752152
227	40.5901353752152
228	40.5901353752152
229	32.8068723032667
230	15.0643801392551
231	7.28111706730665
232	7.19742606653301
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0.167382001547279
266	5.85837005415477
267	66.2832726127226
268	73.8154626823502
269	73.8154626823502
270	73.8154626823502
271	73.8154626823502
272	73.8154626823502
273	73.8154626823502
274	73.8154626823502
275	73.8154626823502
276	73.8154626823502
277	73.8154626823502
278	86.5364947999434
279	86.5364947999434
280	94.4034488726655
281	94.4034488726655
282	55.1523695098285
283	44.0214664069344
284	44.0214664069344
285	72.4764066699719
286	103.274694954671
287	103.274694954671
288	103.274694954671
289	112.145941036677
290	131.394871214614
291	139.178134286562
292	139.178134286562
293	139.178134286562
294	139.178134286562
295	139.178134286562
296	134.156674240144
297	141.521482308224
298	150.141655387909
299	150.141655387909
300	134.407747242465
301	134.407747242465
302	134.658820244786
303	141.688864309771
304	147.045088359284
305	147.045088359284
306	137.336932269542
307	137.336932269542
308	120.933496117909
309	111.97855903513
310	82.1008717589405
311	81.0128887488832
312	73.0622436753874
313	72.9785526746138
314	72.9785526746138
315	65.948508609628
316	65.948508609628
317	63.8562335902871
318	63.8562335902871
319	63.8562335902871
320	51.7210384781093
321	24.7725362289973
322	24.7725362289973
323	20.9227501934099
324	20.9227501934099
325	20.9227501934099
326	20.9227501934099
327	20.9227501934099
328	13.5579421253296
329	13.5579421253296
330	13.5579421253296
331	21.8433512019199
332	22.1781152050145
333	22.1781152050145
334	23.68455321894
335	17.7424921640116
336	18.1609471678798
337	18.1609471678798
338	18.1609471678798
339	11.6330491075359
340	10.5450660974786
341	10.7124480990259
342	10.7124480990259
343	10.7124480990259
344	10.7124480990259
345	10.7124480990259
346	10.7124480990259
347	10.7124480990259
348	10.7124480990259
349	10.7124480990259
350	12.8047231183669
351	12.8047231183669
352	20.671677191089
353	61.4291945678515
354	53.1437854912611
355	74.1502266854447
356	90.1352078332099
357	99.5922909206311
358	115.075126063754
359	136.081567257938
360	136.416331261032
361	169.809040569714
362	349.912074234587
363	357.611646305761
364	614.040872676196
365	677.562342263389
366	823.770520614938
367	853.564516890353
368	853.564516890353
369	853.564516890353
370	858.837049939093
371	784.5194412521
372	793.976524339522
373	793.976524339522
374	789.289828296198
375	789.289828296198
376	789.289828296198
377	789.289828296198
378	789.289828296198
379	756.482955992931
380	750.457203937229
381	597.218981520695
382	588.59880844101
383	569.182496261526
384	500.974330631006
385	377.027958485246
386	162.36054150086
387	127.461394178253
388	127.461394178253
389	113.987143053697
390	113.987143053697
391	113.987143053697
392	113.987143053697
393	105.952806979428
394	111.560104031262
395	111.560104031262
396	124.448518150402
397	181.860544681118
398	237.933515199457
399	326.980740022609
400	340.706064149486
401	406.236117755246
402	424.480755923899
403	424.480755923899
404	413.768307824873
405	375.270447468999
406	392.76186663069
407	400.12667469877
408	400.377747701091
409	455.446426210146
410	462.392779274358
411	476.787631407424
412	476.787631407424
413	522.399226829061
414	513.109525743184
415	533.111674928087
416	577.970051342758
417	635.884223878116
418	672.373500215424
419	720.412134659493
420	762.341326047086
421	831.051637682245
422	726.688959717516
423	784.937896255969
424	795.734035355769
425	838.416445750325
426	849.296275850899
427	967.216895940957
428	1129.9122014449
429	1171.59031983017
430	1265.65900469974
431	1222.47444830055
432	1195.9444010553
433	1136.60748150679
434	1120.7061913598
435	1134.93366149132
436	1122.71477537837
437	1103.80060920353
438	1000.77698725119
439	901.435769332876
440	867.457223018778
441	879.676109131729
442	873.817739077574
443	870.888554050497
444	843.856360800611
445	705.431445521011
446	628.435724809262
447	511.937851732352
448	389.163153597423
449	381.128817523154
450	410.504358794701
451	423.978609919257
452	403.390623728942
453	328.654560038082
454	321.038678967681
455	321.122369968455
456	326.897049021836
457	331.834818067481
458	335.684604103068
459	327.23181302493
460	325.892757012552
461	320.78760596536
462	316.686746927452
463	316.686746927452
464	316.686746927452
465	316.686746927452
466	316.686746927452
467	270.321932498855
468	147.296161361605
469	138.341224278826
470	122.691007134156
471	91.6416458471354
472	69.6309126436682
473	69.6309126436682
474	69.6309126436682
475	66.8691096181381
476	66.8691096181381
477	66.8691096181381
478	53.0600944904875
479	37.7446413489115
480	37.7446413489115
481	51.9721114804302
482	51.9721114804302
483	55.2360605106022
484	55.2360605106022
485	55.2360605106022
486	55.2360605106022
487	48.2897074463901
488	48.2897074463901
489	48.2897074463901
490	48.2897074463901
491	48.2897074463901
492	48.2897074463901
493	48.2897074463901
494	48.2897074463901
495	56.5751165229804
496	56.5751165229804
497	62.4334865771352
498	102.354093946161
499	133.82191023705
500	124.281136148855
501	202.281148869887
502	210.733939948024
503	289.319789674472
504	313.506488898054
505	313.506488898054
506	313.506488898054
507	314.008634902696
508	314.008634902696
509	314.008634902696
510	314.008634902696
511	305.723225826105
512	305.723225826105
513	305.723225826105
514	266.806910466363
515	267.643820474099
516	197.092306821921
517	160.686721485388
518	125.703883162007
519	44.356230410029
520	42.0128823883671
521	34.9828383233814
522	26.697429246791
523	19.1652391771635
524	19.1652391771635
525	19.1652391771635
526	19.1652391771635
527	19.1652391771635
528	19.1652391771635
529	19.1652391771635
530	19.1652391771635
531	19.1652391771635
532	19.1652391771635
533	19.0815481763898
534	19.0815481763898
535	19.0815481763898
536	1.59012901469915
537	1.59012901469915
538	1.59012901469915
539	0.418455003868198
540	0.418455003868198
541	0.418455003868198
542	0.418455003868198
543	0.418455003868198
544	0.418455003868198
545	0.418455003868198
546	0.418455003868198
547	0.418455003868198
548	13.8927061284242
549	58.2489365384532
550	58.2489365384532
551	58.2489365384532
552	58.2489365384532
553	58.2489365384532
554	58.2489365384532
555	58.2489365384532
556	58.2489365384532
557	84.527910781376
558	84.527910781376
559	84.527910781376
560	84.527910781376
561	84.527910781376
562	84.527910781376
563	84.527910781376
564	84.527910781376
565	107.459244993353
566	103.693149958539
567	171.566551585961
568	171.566551585961
569	181.944235681892
570	211.487158954987
571	211.487158954987
572	211.487158954987
573	211.487158954987
574	211.487158954987
575	211.487158954987
576	211.487158954987
577	211.487158954987
578	226.886303097336
579	226.886303097336
580	223.706045067938
581	218.935658023841
582	218.433512019199
583	217.261838008368
584	181.44208967725
585	191.736082772408
586	195.251104804901
587	88.9635338223789
588	83.4399277713187
589	140.433499298167
590	176.671702633153
591	176.671702633153
592	239.523644214156
593	247.306907286105
594	253.583732344128
595	308.317646850088
596	342.296193164186
597	405.733971750604
598	428.581614961808
599	419.124531874387
600	424.145991920805
