length	RPM
0	0
1	2053.04450704834
2	2316.80862640222
3	2316.80862640222
4	2339.04923208868
5	2339.04923208868
6	2339.52243646499
7	2339.52243646499
8	2339.52243646499
9	2339.52243646499
10	2339.52243646499
11	2339.52243646499
12	2362.33088740302
13	2381.92154858215
14	2381.92154858215
15	2384.85541571526
16	2306.58741187398
17	838.896718318191
18	715.958221353465
19	670.246678602147
20	648.76319991778
21	726.74728113328
22	760.344791851123
23	727.693689885895
24	708.386951332543
25	687.092754398699
26	669.394910724793
27	669.394910724793
28	564.154257433973
29	564.154257433973
30	564.343539184496
31	554.500888157297
32	554.500888157297
33	554.406247282036
34	524.026526323085
35	405.157586994602
36	405.157586994602
37	397.397035223156
38	375.534993037743
39	345.817758205624
40	283.733344034061
41	230.35589038656
42	241.996718043727
43	241.902077168466
44	210.386665706377
45	210.386665706377
46	202.815395685455
47	222.879261240899
48	355.4711274823
49	597.46784552603
50	578.823593099509
51	601.253480536491
52	853.376772233203
53	832.74506142619
54	849.023291971173
55	863.787268511971
56	863.787268511971
57	863.787268511971
58	863.787268511971
59	863.787268511971
60	863.787268511971
61	863.787268511971
62	863.69262763671
63	863.69262763671
64	724.665181877525
65	491.280783482593
66	409.321785506109
67	370.140463147837
68	288.938592173445
69	85.0821468601139
70	15.7103852934137
71	15.7103852934137
72	15.7103852934137
73	21.9566830606746
74	64.2611543025777
75	64.2611543025777
76	64.2611543025777
77	64.2611543025777
78	64.2611543025777
79	64.1665134273161
80	48.9293325102101
81	48.550769009164
82	56.8791660321785
83	70.3181703193155
84	70.3181703193155
85	70.3181703193155
86	70.3181703193155
87	70.3181703193155
88	70.3181703193155
89	70.8860155708847
90	102.969272284543
91	102.969272284543
92	117.449326199557
93	129.847280858817
94	129.847280858817
95	129.847280858817
96	129.941921734078
97	108.931647426019
98	109.120929176542
99	109.120929176542
100	181.237276125826
101	263.669478478617
102	284.679752786677
103	284.679752786677
104	321.778975889196
105	437.714048084567
106	449.63879836752
107	627.942207360242
108	627.942207360242
109	635.513477381164
110	635.513477381164
111	635.513477381164
112	635.513477381164
113	643.463310903133
114	643.463310903133
115	643.463310903133
116	581.189614981047
117	581.189614981047
118	574.659394588002
119	574.659394588002
120	554.027683780988
121	554.027683780988
122	553.933042905727
123	298.118757073814
124	261.871301848648
125	266.792627362248
126	504.909069520253
127	548.917076516865
128	647.722150289901
129	770.660647254627
130	951.803282505193
131	1005.55929965374
132	1144.77602716345
133	1177.33248825342
134	1197.39635380886
135	1317.21170188996
136	1406.45804726158
137	1476.30301320459
138	1664.73299585029
139	1709.11956634795
140	1831.30093631058
141	1874.93037980614
142	1896.6977811163
143	1896.50849936577
144	1896.50849936577
145	1896.50849936577
146	1896.50849936577
147	1896.50849936577
148	1896.50849936577
149	1896.50849936577
150	1860.45032589113
151	1860.45032589113
152	1860.35568501587
153	1840.48110121095
154	1840.48110121095
155	1840.48110121095
156	1803.76044160947
157	135.998937750816
158	0
159	0
