length	RPM
0	0
1	124.618364380719
2	124.618364380719
3	130.66086067238
4	130.66086067238
5	130.66086067238
6	130.66086067238
7	130.66086067238
8	130.66086067238
9	130.66086067238
10	142.356014785274
11	142.356014785274
12	142.356014785274
13	142.356014785274
14	155.415603544671
15	155.415603544671
16	155.350630466266
17	153.271491957307
18	153.271491957307
19	153.271491957307
20	173.088280870821
21	173.023307792416
22	173.023307792416
23	173.023307792416
24	173.023307792416
25	173.023307792416
26	158.339392072894
27	146.449318724786
28	140.666714746745
29	140.666714746745
30	140.666714746745
31	139.56217241386
32	138.912441629811
33	130.985726064405
34	107.530444760214
35	146.579264881596
36	183.483973415615
37	183.483973415615
38	174.38774243892
39	167.825461520019
40	148.008672606505
41	148.008672606505
42	144.045314823803
43	207.653958582261
44	241.829797823272
45	243.778990175421
46	416.997217203054
47	424.01430967079
48	462.868210556958
49	462.868210556958
50	451.952733384924
51	468.196002986165
52	540.83590464291
53	905.010009102726
54	905.010009102726
55	912.871751589727
56	958.287933394796
57	972.776929879103
58	990.644526440467
59	1056.46225486471
60	1091.09290565455
61	1102.07335590499
62	1337.40584588777
63	1552.01192385936
64	1572.93325510576
65	1683.12759608058
66	1742.96780129155
67	1829.31702249174
68	1836.13919572426
69	1911.183101282
70	1958.48350236081
71	1958.48350236081
72	1958.48350236081
73	1949.71213677614
74	1949.51721754093
75	1949.51721754093
76	1949.51721754093
77	1851.60278838465
78	1802.28822187528
79	1802.28822187528
80	1674.42120357431
81	1674.42120357431
82	1680.59364602278
83	1622.11787545831
84	1599.89708264382
85	1586.44765541399
86	1558.96404324869
87	506.075307696257
88	327.854153631444
89	48.5998626469122
90	44.5715317858045
91	44.6365048642095
92	44.6365048642095
93	29.3678314390432
94	29.3678314390432
95	29.3678314390432
96	29.3678314390432
97	31.7718353400269
98	31.7718353400269
99	31.9017814968368
100	31.9017814968368
101	31.7718353400269
102	31.7718353400269
103	31.7718353400269
104	31.7718353400269
105	37.4244931612586
106	37.4244931612586
107	29.1079391254234
108	21.7010081872576
109	21.7010081872576
110	21.7010081872576
111	21.7010081872576
112	21.7010081872576
113	21.7010081872576
114	21.7010081872576
115	21.7010081872576
116	21.7010081872576
117	15.3336465035712
118	15.3336465035712
119	15.3336465035712
120	15.3336465035712
121	2.01416543055385
122	0
123	0
