length	RPM
0	0
1	76.5202778736365
2	95.2752479407043
3	95.2752479407043
4	95.2752479407043
5	95.2752479407043
6	101.276838362166
7	126.033398850695
8	152.384131794926
9	152.384131794926
10	152.384131794926
11	152.384131794926
12	152.384131794926
13	152.384131794926
14	152.384131794926
15	157.541748563369
16	150.602409638554
17	122.563729388288
18	117.968761721856
19	99.7764407568005
20	97.9947186004291
21	98.9324671037825
22	98.9324671037825
23	120.969556932587
24	69.8622634998274
25	69.8622634998274
26	75.6763042206184
27	75.6763042206184
28	75.6763042206184
29	75.6763042206184
30	98.3698180017705
31	98.3698180017705
32	69.2058395474801
33	74.8323305676004
34	77.0829269756485
35	86.5541868595177
36	86.5541868595177
37	95.5565724917103
38	90.3989557232666
39	67.8929916427853
40	67.8929916427853
41	66.2050443367492
42	65.3610706837312
43	62.4540503233357
44	62.4540503233357
45	48.5753724737055
46	65.2672958333958
47	77.7393509279959
48	101.651937763507
49	107.934852735975
50	106.903329382286
51	106.903329382286
52	143.663070713739
53	130.440816816456
54	135.504658734565
55	133.347837176852
56	160.261219223094
57	160.261219223094
58	165.325061141202
59	160.5425437741
60	157.635523413705
61	152.477906645261
62	158.479497066723
63	145.351018019775
64	141.506249156026
65	141.506249156026
66	141.506249156026
67	109.060150939999
68	109.060150939999
69	102.777235967531
70	102.777235967531
71	102.777235967531
72	97.2445197977463
73	96.3067712943929
74	96.3067712943929
75	109.810349742682
76	118.718960524539
77	61.6100766703176
78	70.9875617038515
79	74.7385557172651
80	109.622800042011
81	221.589971342406
82	221.589971342406
83	218.401626431004
84	218.401626431004
85	218.401626431004
86	221.683746192741
87	221.683746192741
88	224.403216852466
89	234.343350988012
90	234.343350988012
91	227.685336614203
92	227.685336614203
93	226.653813260514
94	226.653813260514
95	218.026527029663
96	90.9616048252787
97	90.9616048252787
98	75.9576287716245
99	71.7377605065342
100	71.7377605065342
101	59.8283545139462
102	25.3192095905415
103	25.3192095905415
104	33.758946120722
105	48.4815976233702
106	52.7952407387958
107	49.3255712763882
108	50.357094630077
109	83.2720670977809
110	88.0545844648832
111	90.3989557232666
112	104.746507824573
113	382.038740266171
114	482.65915467599
115	500.007501988028
116	503.664721151106
117	509.291212171227
118	509.291212171227
119	518.481147504089
120	518.481147504089
121	518.481147504089
122	518.481147504089
123	518.481147504089
124	518.481147504089
125	525.232936728233
126	525.232936728233
127	521.200618163813
128	501.226575042388
129	253.848519857762
130	171.326651562664
131	121.625980884934
132	103.621209620549
133	40.6045101952017
134	37.0410658824588
135	33.2900718690453
136	33.3838467193806
137	34.321595222734
138	52.6076910381251
139	72.2066347582109
140	76.9891521253132
141	76.9891521253132
142	85.522663505829
143	85.522663505829
144	98.9324671037824
145	104.558958123903
146	141.506249156026
147	157.541748563369
148	164.293537787514
149	160.730093474771
150	164.949961739861
151	164.949961739861
152	169.076055154616
153	169.076055154616
154	163.824663535837
155	166.731683896232
156	166.356584494891
157	171.60797611367
158	163.637113835166
159	160.073669522423
160	160.073669522423
161	163.543338984831
162	178.922414439827
163	174.139897072724
164	168.419631202269
165	161.761616828459
166	143.475521013068
167	131.941214421822
168	124.157901843989
169	119.656709027892
170	99.4951162057945
171	92.8371018319854
172	93.7748503353388
173	93.7748503353388
174	92.1806778796381
175	92.1806778796381
176	92.1806778796381
177	87.3981605125358
178	47.1687497186754
179	33.477621569716
180	10.784107788564
181	10.2214586865519
182	7.12688862548575
183	7.12688862548575
184	7.12688862548575
185	7.12688862548575
186	7.12688862548575
187	7.12688862548575
188	7.12688862548575
189	7.12688862548575
190	7.12688862548575
191	7.12688862548575
192	7.12688862548575
193	7.12688862548575
194	7.12688862548575
195	13.7849029992948
196	13.7849029992948
197	11.346756890576
198	10.4090083872226
199	10.4090083872226
200	9.94013413554592
201	10.5965580878933
202	10.5965580878933
203	10.5965580878933
204	10.5965580878933
205	10.5965580878933
206	10.5965580878933
207	10.5965580878933
208	21.0993413254512
209	25.7880838422182
210	25.7880838422182
211	25.7880838422182
212	28.788879052949
213	47.6376239703521
214	51.6699425347717
215	51.9512670857777
216	48.6691473240408
217	48.6691473240408
218	48.6691473240408
219	48.6691473240408
220	48.6691473240408
221	48.6691473240408
222	48.6691473240408
223	48.6691473240408
224	48.6691473240408
225	48.6691473240408
226	48.6691473240408
227	48.6691473240408
228	48.0127233716935
229	48.0127233716935
230	10.784107788564
231	0.281324551006017
232	0.281324551006017
233	0.281324551006017
234	0.281324551006017
235	0.281324551006017
236	0.281324551006017
237	0.281324551006017
238	0.281324551006017
239	0.281324551006017
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	7.40821317649177
255	20.7242419241099
256	20.7242419241099
257	20.7242419241099
258	20.7242419241099
259	24.3814610871881
260	24.4752359375235
261	24.4752359375235
262	24.4752359375235
263	24.4752359375235
264	30.3830515086498
265	30.7581509099912
266	99.4013413554592
267	248.409578538313
268	253.754745007427
269	253.754745007427
270	253.754745007427
271	246.627856381941
272	250.660174946361
273	250.660174946361
274	243.251961769869
275	242.876862368528
276	242.876862368528
277	242.876862368528
278	252.066797701391
279	257.974613272517
280	257.880838422182
281	239.782292307461
282	79.989947336044
283	75.3949796696124
284	87.6794850635418
285	123.313928190971
286	134.473135380876
287	134.566910231211
288	134.566910231211
289	139.536977298984
290	145.163468319105
291	148.351813230506
292	148.351813230506
293	148.351813230506
294	144.975918618434
295	144.975918618434
296	137.473930591607
297	135.785983285571
298	134.285585680205
299	134.285585680205
300	131.847439571486
301	127.815121007067
302	131.191015619139
303	131.191015619139
304	131.191015619139
305	131.191015619139
306	127.158697054719
307	117.031013218503
308	116.562138966826
309	100.901738960825
310	85.6164383561643
311	85.6164383561643
312	75.6763042206184
313	70.8937868535161
314	70.8937868535161
315	70.8937868535161
316	70.8937868535161
317	72.5817341595522
318	72.5817341595522
319	52.1388167864484
320	42.5737820522438
321	14.6288766523129
322	14.6288766523129
323	13.7849029992948
324	12.4720550946001
325	9.84635928521058
326	7.9708622785038
327	7.9708622785038
328	6.00159042146169
329	6.00159042146169
330	6.00159042146169
331	8.62728623085118
332	8.62728623085118
333	11.2529820402407
334	17.160797611367
335	17.160797611367
336	17.160797611367
337	21.5682155771279
338	21.5682155771279
339	17.442122162373
340	17.5358970127084
341	17.5358970127084
342	22.0370898288046
343	26.6320574952362
344	27.2884814475836
345	27.2884814475836
346	38.5414634878243
347	38.5414634878243
348	42.1049078005671
349	42.1049078005671
350	42.1049078005671
351	47.0749748683401
352	75.2074299689418
353	131.472340170145
354	134.942009632553
355	163.730888685502
356	177.328241984126
357	171.701750964005
358	174.608771324401
359	188.956323425708
360	181.735659949887
361	191.582019235097
362	277.761106693274
363	273.635013278519
364	386.915032483609
365	418.798481597624
366	560.679830154991
367	601.471890050863
368	606.910831370313
369	611.036924785068
370	606.817056519977
371	501.695449294064
372	490.9113415055
373	485.191075635045
374	477.876637308888
375	477.876637308888
376	480.502333118278
377	478.064187009559
378	478.064187009559
379	471.40617263575
380	465.404582214288
