length	RPM
0	0
1	2634.92746835729
2	3062.00264530517
3	3077.73655345062
4	3093.0520065922
5	3101.67217967188
6	3113.47261078096
7	3116.31810480727
8	3116.31810480727
9	3116.31810480727
10	3116.31810480727
11	3118.57776182816
12	3118.57776182816
13	3127.9511539148
14	3127.9511539148
15	3127.9511539148
16	3136.57132699449
17	1566.94660748485
18	1371.86288468149
19	1254.61179259762
20	1244.65256350556
21	1292.44012494731
22	1293.1096529535
23	1198.53882207929
24	1187.74268297949
25	1161.71478173889
26	1022.28557445001
27	1001.3628242566
28	409.248993783097
29	403.80907873281
30	394.519377646936
31	390.669591611349
32	400.461438701864
33	395.272596653899
34	403.055859725847
35	371.83911643728
36	358.867011317366
37	291.328373693039
38	259.274720396735
39	247.139525284557
40	153.907750422723
41	143.195302323697
42	140.684572300488
43	115.326199066075
44	92.3111738533245
45	91.3068818440408
46	85.3648207891124
47	126.70817517129
48	118.4227660947
49	164.620198521749
50	183.95281970046
51	201.946384866792
52	228.894887115904
53	228.894887115904
54	228.978578116678
55	238.017206200231
56	245.298323267537
57	252.412058333297
58	252.412058333297
59	252.412058333297
60	252.412058333297
61	252.412058333297
62	236.176004183211
63	236.176004183211
64	236.176004183211
65	124.783282153497
66	109.467829011921
67	72.7274796722928
68	63.7725425895134
69	49.9635274618629
70	31.4678162908885
71	31.4678162908885
72	31.4678162908885
73	35.8197483311178
74	74.4849906885393
75	109.551520012694
76	109.551520012694
77	109.551520012694
78	115.577272068396
79	117.585856086964
80	127.796158181348
81	127.796158181348
82	130.809034209198
83	134.826202246333
84	139.429207288883
85	139.429207288883
86	139.429207288883
87	145.371268343811
88	145.371268343811
89	156.000025442064
90	146.794015356963
91	146.794015356963
92	146.794015356963
93	146.877706357737
94	146.877706357737
95	146.877706357737
96	146.877706357737
97	129.302596195273
98	129.218905194499
99	140.433499298167
100	164.034361516333
101	184.538656705875
102	184.538656705875
103	177.675994642436
104	193.744666790975
105	191.987155774729
106	173.240371601434
107	199.268272842036
108	192.572992780144
109	189.225352749199
110	189.225352749199
111	189.225352749199
112	189.225352749199
113	190.982863765445
114	190.982863765445
115	190.982863765445
116	183.785437698912
117	183.785437698912
118	166.210327536448
119	145.120195341491
120	139.261825287336
121	133.236073231634
122	141.437791307451
123	104.446368965502
124	282.457127611033
125	321.038678967681
126	373.178172449658
127	393.849849640747
128	466.57732931304
129	509.34343070837
130	575.124557316454
131	581.568764376024
132	613.789799673875
133	620.317697734219
134	631.867055840982
135	691.287666390266
136	747.444327909378
137	758.073085007631
138	858.837049939093
139	961.525907888349
140	1078.94438197376
141	1139.78773953619
142	1192.01092401894
143	1185.1482619555
144	1185.1482619555
145	1185.1482619555
146	1185.1482619555
147	1185.1482619555
148	1185.1482619555
149	1185.1482619555
150	1185.1482619555
151	1185.1482619555
152	1167.23838778995
153	1167.23838778995
154	1167.23838778995
155	1149.83065962903
156	1149.74696862825
157	108.965683007279
158	0
159	0
