length	RPM
0	0
1	2084.80247265525
2	2342.8708607781
3	2354.87404162102
4	2371.94106438205
5	2371.94106438205
6	2383.85047037464
7	2383.85047037464
8	2383.85047037464
9	2383.85047037464
10	2386.75749073504
11	2402.3241158907
12	2411.51405122357
13	2426.42425242688
14	2428.5810739846
15	2428.5810739846
16	2408.51325601283
17	949.001485393628
18	763.983705682004
19	676.866869720474
20	674.33494876142
21	721.691248180766
22	721.691248180766
23	618.257588260887
24	619.289111614576
25	605.691758315952
26	604.097585860251
27	596.783147534095
28	427.894642080153
29	424.049873216404
30	416.829209740583
31	468.874251676696
32	452.463652868012
33	434.365106753291
34	431.739410943902
35	419.454905549972
36	399.38708757821
37	321.929061201219
38	279.07395459797
39	254.786268361116
40	143.569295863404
41	132.410088673498
42	129.409293462768
43	124.251676694324
44	111.310747348047
45	111.310747348047
46	107.747303035304
47	51.482392834101
48	57.8590826569041
49	82.4280934447628
50	83.8347161997929
51	68.8307401461387
52	121.90730543594
53	121.90730543594
54	145.913667121787
55	143.006646761392
56	144.882143768098
57	144.882143768098
58	144.882143768098
59	144.882143768098
60	144.882143768098
61	139.255652747978
62	139.536977298984
63	142.912871911056
64	142.912871911056
65	97.3382946480817
66	97.150744947411
67	88.3359090158892
68	60.7661030172996
69	34.1340455220633
70	28.4137796516077
71	28.4137796516077
72	22.2246395294753
73	22.2246395294753
74	52.5139161877897
75	59.4532551126048
76	59.4532551126048
77	59.4532551126048
78	61.3287521193116
79	54.4831880448319
80	62.6416000240064
81	74.8323305676004
82	83.1782922474455
83	90.3051808729313
84	95.1814730903689
85	95.1814730903689
86	97.6196191990877
87	97.6196191990877
88	99.8702156071358
89	99.8702156071358
90	106.903329382286
91	106.903329382286
92	109.622800042011
93	109.622800042011
94	109.622800042011
95	109.622800042011
96	114.780416810455
97	111.123197647377
98	120.031808429234
99	120.031808429234
100	174.139897072724
101	190.456721031073
102	190.456721031073
103	187.174601269336
104	204.054074329697
105	233.218052783988
106	207.805068343111
107	270.915542618795
108	264.069978544315
109	262.194481537608
110	262.194481537608
111	257.505739020841
112	254.504943810109
113	255.724016864469
114	255.724016864469
115	251.410373749043
116	245.221233626911
117	245.221233626911
118	221.121097090729
119	202.084802472655
120	190.175396480067
121	192.707317439121
122	214.556857567255
123	167.200558147909
124	339.371183363592
125	376.22469954538
126	508.072139116867
127	548.676649312067
128	631.010967906494
129	782.926225449743
130	911.960419511169
131	939.530225509759
132	967.381356059354
133	1015.76917883239
134	1021.48944470284
135	1104.57396209996
136	1243.64206514727
137	1300.56339930082
138	1634.68319104563
139	1881.59237197858
140	2245.06369187834
141	2338.93231706401
142	2394.44702846253
143	2390.88358414979
144	2390.88358414979
145	2390.88358414979
146	2385.44464283034
147	2385.44464283034
148	2385.44464283034
149	2375.69205839546
150	2369.12781887199
151	2364.53285120556
152	2359.93788353912
153	2359.93788353912
154	2359.75033383845
155	2349.2475506009
156	2341.18291347206
157	195.520562949181
158	0
159	0
