length	RPM
0	0
1	364.553040912571
2	368.284756174166
3	368.284756174166
4	368.284756174166
5	368.284756174166
6	381.612310679866
7	384.011270490892
8	392.896306828025
9	396.716872452992
10	400.981689894816
11	400.981689894816
12	400.981689894816
13	400.981689894816
14	400.981689894816
15	400.981689894816
16	400.981689894816
17	400.981689894816
18	388.898040476315
19	388.898040476315
20	353.002493674297
21	255.889046509434
22	231.544046945689
23	92.4932282695557
24	82.9862393888233
25	70.9025899703223
26	74.8120059586608
27	74.8120059586608
28	74.8120059586608
29	74.8120059586608
30	68.148228705811
31	68.148228705811
32	56.1534296506812
33	51.6220611187433
34	47.9791962205188
35	47.9791962205188
36	42.1150722380109
37	36.6063497089884
38	21.5017879358621
39	21.5017879358621
40	25.5889046509434
41	39.5384117002423
42	35.2735942584184
43	30.0314228195099
44	39.183010246757
45	32.5192329939072
46	39.0053095200143
47	52.5105647524567
48	55.9757289239386
49	168.815690405529
50	232.610251306145
51	381.790011406609
52	635.457798831759
53	845.233506751471
54	890.102940253993
55	951.143139890097
56	986.772135602001
57	990.415000500226
58	1006.58576663381
59	990.68155159034
60	989.171095413027
61	986.68328523863
62	982.507318160177
63	982.507318160177
64	976.465493450927
65	946.700621721531
66	896.055914599872
67	839.547083495706
68	717.466684223497
69	462.999243528006
70	316.573844692052
71	289.385633500425
72	259.976163224514
73	198.402861408182
74	157.620544620741
75	126.345216714033
76	69.6586848831236
77	62.8172069035311
78	55.9757289239386
79	82.3642868452239
80	82.3642868452239
81	100.13435951949
82	97.9131004352069
83	113.106512571704
84	113.106512571704
85	123.679705812893
86	128.477625434945
87	130.521183792485
88	130.521183792485
89	138.784267586019
90	138.784267586019
91	138.784267586019
92	114.883519839131
93	114.883519839131
94	64.0611119907297
95	64.7719148977004
96	64.7719148977004
97	62.9949076302737
98	62.9949076302737
99	54.9095245634826
100	54.9095245634826
101	40.8711671508123
102	50.6447071216587
103	49.0454005809747
104	48.8676998542321
105	42.4704736914963
106	34.7404920781904
107	29.9425724561386
108	29.9425724561386
109	25.9443061044287
110	25.9443061044287
111	25.9443061044287
112	25.9443061044287
113	25.9443061044287
114	22.9233937498034
115	18.0366237643802
116	13.2387041423283
117	30.0314228195099
118	39.8938131537276
119	39.8938131537276
120	40.6046160606983
121	40.6046160606983
122	40.6046160606983
123	40.6046160606983
124	40.6046160606983
125	167.305234228217
126	238.918627105509
127	246.115506538587
128	252.601583064694
129	252.601583064694
130	278.723589895865
131	323.948424851872
132	335.498972090145
133	335.498972090145
134	339.408388078484
135	348.826526595845
136	865.84679105362
137	998.67808429376
138	1465.85329490023
139	1864.79142643751
140	2047.91202534582
141	2148.13523522868
142	2169.28162171106
143	2298.29234932624
144	2343.87258573573
145	2217.97162083855
146	2170.79207788838
147	2162.17359264136
148	2178.1666580482
149	2173.99069096974
150	2167.94886626049
151	2158.97497955999
152	2137.82859307761
153	2091.18215230766
154	2009.17326691592
155	817.778744469728
156	798.764766708263
157	706.804640618936
158	686.191356316787
159	668.776685096006
160	665.844623104752
161	621.064039965601
162	440.075849778202
163	268.683498834904
164	228.789685681178
165	117.104778923414
166	38.916459156643
167	21.8571893893474
168	11.283996148159
169	9.24043779061843
170	8.61848524701911
171	5.06447071216587
172	5.06447071216587
173	5.06447071216587
174	5.68642325576519
175	5.68642325576519
176	5.68642325576519
177	5.68642325576519
178	5.68642325576519
179	8.97388670050444
180	8.97388670050444
181	8.97388670050444
182	6.48607652610717
183	6.48607652610717
184	9.1515874272471
185	46.1133385897208
186	71.2579914238076
187	114.972370202503
188	117.637881103642
189	117.637881103642
190	130.787734882599
191	130.787734882599
192	130.787734882599
193	130.787734882599
194	136.474158138365
195	136.474158138365
196	145.359194475498
197	145.359194475498
198	145.359194475498
199	151.934121364976
200	147.136201742924
201	156.554340260286
202	154.510781902745
203	154.510781902745
204	160.286055521881
205	160.286055521881
206	160.286055521881
207	160.286055521881
208	160.286055521881
209	160.286055521881
210	160.286055521881
211	166.150179504389
212	166.150179504389
213	166.150179504389
214	161.085708792223
215	163.484668603249
216	163.484668603249
217	43.4478276885809
218	43.4478276885809
219	43.4478276885809
220	43.4478276885809
221	43.4478276885809
222	348.026873325503
223	624.084952320229
224	628.88287194228
225	628.88287194228
