length	RPM
0	0
1	19.3263947749083
2	19.3263947749083
3	21.2398992080675
4	21.2398992080675
5	21.2398992080675
6	22.2923266463051
7	22.2923266463051
8	22.2923266463051
9	22.483677089621
10	22.483677089621
11	22.483677089621
12	22.483677089621
13	22.483677089621
14	22.483677089621
15	22.483677089621
16	22.483677089621
17	22.2923266463051
18	23.3447540845426
19	26.2150107342815
20	112.705411113079
21	115.958368649449
22	115.288642097844
23	117.010796087687
24	118.73295007753
25	119.21132618582
26	119.21132618582
27	116.149719092765
28	114.331889881264
29	114.331889881264
30	115.00161643287
31	115.00161643287
32	116.341069536081
33	127.535070470063
34	128.491822686642
35	140.642575837203
36	174.12890341749
37	174.12890341749
38	174.12890341749
39	175.755382185675
40	173.363501644226
41	169.536492777908
42	168.292714896354
43	179.678066273652
44	180.634818490231
45	183.696425583286
46	187.236408784631
47	185.035878686498
48	187.810460114579
49	178.434288392098
50	101.128709292465
51	100.363307519202
52	127.439395248405
53	231.342685968951
54	232.586463850505
55	235.935096608533
56	243.397763897854
57	245.502618774329
58	263.872261332659
59	274.587886158351
60	290.278622510256
61	292.766178273363
62	419.440171748504
63	540.086626259195
64	553.576832512968
65	567.736765318347
66	584.384253886832
67	625.715949643071
68	637.866702793632
69	646.094771856217
70	653.844464810512
71	654.131490475486
72	654.131490475486
73	648.869353284298
74	646.668823186165
75	646.668823186165
76	645.329370082954
77	639.206155896844
78	637.96237801529
79	645.712070969585
80	647.051524072796
81	647.051524072796
82	647.051524072796
83	621.314889446805
84	621.123539003489
85	621.506239890121
86	608.590084966296
87	116.245394314423
88	87.4471525953769
89	38.8441399931324
90	38.7484647714745
91	40.9489948696076
92	41.0446700912656
93	39.800892209712
94	39.800892209712
95	39.800892209712
96	45.7327559525057
97	53.3867736851426
98	55.9700046699076
99	59.2229622062783
100	53.8651497934324
101	45.2543798442159
102	45.2543798442159
103	45.7327559525057
104	45.6370807308477
105	52.1429958035891
106	53.5781241284585
107	53.5781241284585
108	53.5781241284585
109	53.5781241284585
110	53.5781241284585
111	48.6986878239025
112	48.6986878239025
113	47.359234720691
114	46.2111320607955
115	46.2111320607955
116	46.2111320607955
117	40.8533196479496
118	31.8598488121012
119	28.6068912757305
120	15.2123602436159
121	6.50591507274139
122	0
123	0
