length	RPM
0	0
1	273.417488630555
2	273.417488630555
3	273.417488630555
4	273.417488630555
5	278.433455019416
6	278.433455019416
7	278.433455019416
8	278.433455019416
9	310.32742998255
10	310.32742998255
11	310.32742998255
12	310.32742998255
13	310.32742998255
14	310.32742998255
15	310.32742998255
16	310.138148232027
17	317.804059128211
18	317.804059128211
19	317.804059128211
20	476.89537044284
21	499.79846225613
22	499.79846225613
23	499.79846225613
24	499.79846225613
25	494.782495867269
26	485.129126590593
27	485.034485715332
28	467.809846417733
29	467.809846417733
30	404.589741743033
31	390.488251329065
32	377.522451418236
33	363.988806255837
34	336.164388928948
35	393.989963713741
36	437.90332983509
37	437.90332983509
38	437.90332983509
39	428.817805809983
40	419.069795658046
41	409.511067256632
42	378.942064547158
43	475.097193812871
44	495.161059368315
45	487.779071097915
46	809.179483486071
47	826.498763658931
48	847.792960592775
49	847.792960592775
50	695.231869671191
51	685.010655142946
52	815.23649950281
53	1546.71582439917
54	1561.10123743892
55	1595.92907953516
56	1609.17880207177
57	1627.72841362303
58	1630.56763988088
59	1650.53686456106
60	1673.34531549909
61	1746.50271207625
62	1963.32495730041
63	2202.67173083683
64	2222.45167376648
65	2301.3821637346
66	2443.05955400111
67	2584.64230339236
68	2584.64230339236
69	2640.66970154718
70	2654.86583283641
71	2670.10301375352
72	2670.10301375352
73	2670.10301375352
74	2647.95704894232
75	2647.95704894232
76	2647.95704894232
77	2576.50318811986
78	2482.52479898517
79	2453.18612765409
80	2184.87924628766
81	2184.87924628766
82	2184.7846054124
83	2001.46523003081
84	1961.43213979518
85	2001.08666652976
86	1979.79246959592
87	639.58303501741
88	422.003662791154
89	185.590756387857
90	185.590756387857
91	200.63865555444
92	200.63865555444
93	200.63865555444
94	200.63865555444
95	200.63865555444
96	212.468764962131
97	228.084509380283
98	201.774346057578
99	222.122134238807
100	200.922578180224
101	145.746947902753
102	172.530315601766
103	172.530315601766
104	172.624956477027
105	193.067385533517
106	193.067385533517
107	193.067385533517
108	193.067385533517
109	193.067385533517
110	193.067385533517
111	184.455065884718
112	174.139210481212
113	174.139210481212
114	158.902029564106
115	140.447058888108
116	140.447058888108
117	100.130046026697
118	79.9715395959914
119	79.9715395959914
120	64.5450769283623
121	0
122	0
123	0
