length	RPM
0	0
1	535.3023655322
2	539.250287772129
3	539.250287772129
4	539.250287772129
5	539.250287772129
6	544.185190572041
7	548.850916855593
8	551.004328986464
9	551.004328986464
10	551.004328986464
11	551.004328986464
12	551.004328986464
13	551.004328986464
14	554.772800215487
15	554.772800215487
16	558.810447960869
17	551.004328986464
18	529.739384194119
19	523.189422296055
20	339.611038139351
21	321.665937048764
22	300.400992256419
23	149.931319611852
24	142.753279175617
25	113.592489903413
26	118.07876517606
27	118.07876517606
28	118.07876517606
29	118.07876517606
30	110.721273728919
31	116.463706077907
32	103.363782281779
33	89.4563289365742
34	76.356405140446
35	68.3708351551349
36	63.9742853879412
37	57.8729510171418
38	41.542909024708
39	48.182596428225
40	66.1276975188116
41	47.3750668791486
42	43.6065956501254
43	40.4662029592728
44	42.1709875628785
45	41.2737325083492
46	55.8989898971773
47	66.3968740351704
48	83.2652690603218
49	137.280023342988
50	159.442223189862
51	255.538239529954
52	422.966032705126
53	507.487458841789
54	514.037420739854
55	515.473028827102
56	533.7770319395
57	544.633818099305
58	548.76119135014
59	542.749582484794
60	542.749582484794
61	540.685895859376
62	535.392091037653
63	530.188011721383
64	468.546589475216
65	454.280234108199
66	435.976230995801
67	374.873161782354
68	326.331663332317
69	252.218395828195
70	189.589993022048
71	179.540736411319
72	162.313439364356
73	161.775086331639
74	148.495711524605
75	141.31767108837
76	117.719863154248
77	113.50276439796
78	113.771940914319
79	136.1135917721
80	149.662143095493
81	215.520664097945
82	205.112505465405
83	212.559722417999
84	203.856348389064
85	218.930233305157
86	220.904194425121
87	221.532272963292
88	223.326783072351
89	255.448514024501
90	252.308121333648
91	252.038944817289
92	235.708902824855
93	235.708902824855
94	192.192032680183
95	197.396111996453
96	196.229680425565
97	185.911247298478
98	178.553755851337
99	163.928498462509
100	168.594224746061
101	159.083321168051
102	156.660732520821
103	88.4693483765919
104	85.5981322020981
105	72.8571104277816
106	63.6153833661295
107	67.4735801006056
108	54.1044797881186
109	54.0147542826657
110	53.8353032717598
